X,Y,Index_,ACCNUM,YEAR,DATE,TIME,Hour,STREET1,STREET2,OFFSET,ROAD_CLASS,District,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Division,Ward_Name,Ward_ID,Hood_ID,Hood_Name,FID
-79.36929029,43.67294538,5795671,1142865,2009,2009-12-17T05:00:00.000Z,1950,19,BLOOR ST E,CASTLE FRANK CRES, ,Major Arterial,Toronto East York,43.67294538,-79.36929029,Mid-Block,At Intersection,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,60 to 64,Fatal,46,North,Other, , , ,Pedestrian hit at mid-block,Running onto Roadway,Inattentive, , , ,Yes, ,Yes, , , , , , , , , , ,D51,Toronto Centre-Rosedale (27),27,71,Cabbagetown-South St.James Town (71),488
-79.35718165,43.6828533,80782620,7001709828,2017,2017-09-20T04:00:00.000Z,1953,19,BROADVIEW AVE,NEALON AVE, ,Minor Arterial,Toronto East York,43.6828533,-79.35718165,Intersection,At Intersection,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,85 to 89,Fatal,42,West, , , , ,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Inattentive, , , ,Yes, ,Yes, , , , , , , , , , ,D54,Toronto-Danforth (29),29,57,Broadview North (57),489
-79.27109919,43.76791342,80489600,5001628551,2015,2015-09-20T04:00:00.000Z,2000,20,MIDLAND AVE,ELLESMERE RD, ,Major Arterial,Scarborough,43.76791342,-79.27109919,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Turning Movement,Passenger,80 to 84,Fatal,44, , , , , , , , , , , , , ,Yes, , , , ,Yes, , , , , ,D41,Scarborough Centre (37),37,127,Bendale (127),490
-79.39679346,43.6875263,80000047,142937129,2014,2014-09-18T04:00:00.000Z,2001,20,ST CLAIR AVE W,DEER PARK CRES, ,Major Arterial,Toronto East York,43.6875263,-79.39679346,Mid-Block, ,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,28,South, , , , ,Pedestrian involved in a collision with transit vehicle anywhere along roadway,"Crossing, no Traffic Control",Unknown, , , ,Yes, , , , ,Yes, , , , , , , ,D53,St. Paul's (22),22,97,Yonge-St.Clair (97),491
-79.50382624,43.70286902,80492560,5001940328,2015,2015-11-11T05:00:00.000Z,2004,20,LAWRENCE AVE W,JANE ST,5 m West of,Major Arterial,Etobicoke York,43.70286902,-79.50382624,Intersection,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,85 to 89,Fatal,55,South, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive, , , ,Yes, ,Yes, , , , , , , , , , ,D12,York South-Weston (12),12,30,Brookhaven-Amesbury (30),492
-79.41079029,43.70944538,4292978,991727,2007,2007-09-20T04:00:00.000Z,2005,20,AVENUE RD,CASTLEFIELD AVE, ,Major Arterial,North York,43.70944538,-79.41079029,Intersection,At Intersection,Stop Sign,Clear,Dark,Dry,Fatal,Angle,Driver,20 to 24,Fatal,0,North,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,Normal, , , , , , , , ,Yes, ,Yes, , ,Yes,Yes,Yes, , , ,D53,Eglinton-Lawrence (16),16,103,Lawrence Park South (103),493
-79.36806116,43.68099554,80757124,7001224899,2017,2017-07-08T04:00:00.000Z,2007,20,BAYVIEW AVE,BLOOR W BAYVIEW N RAMP,240 m North of,Major Arterial,Toronto East York,43.68099554,-79.36806116,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,Turning Movement,Motorcycle Driver,35 to 39,Fatal,29,North,Motorcycle,Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes,Yes, , , , , , , , , ,D53,Toronto Centre-Rosedale (27),27,98,Rosedale-Moore Park (98),494
-79.30559029,43.73184538,5807863,1124221,2009,2009-09-11T04:00:00.000Z,2009,20,VICTORIA PARK AVE,ARNCLIFFE CRES, ,Major Arterial,Scarborough,43.73184538,-79.30559029,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,15 to 19,Fatal,26,East,Other, , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Inattentive, , , ,Yes, ,Yes, , , , , , , , , , ,D41,Scarborough Centre (37),37,119,Wexford/Maryvale (119),495
-79.53399029,43.59434538,5370894,1043273,2008,2008-06-11T04:00:00.000Z,2010,20,LAKE SHORE BLVD W,LONG BRANCH AVE, ,Major Arterial,Etobicoke York,43.59434538,-79.53399029,Intersection,At Intersection,Traffic Signal,Clear,Dusk,Dry,Fatal,Pedestrian Collisions,Pedestrian,60 to 64,Fatal,26,South,Other, , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,D22,Etobicoke-Lakeshore (6),6,19,Long Branch (19),496
-79.42885981,43.68103369,80496487,5000471839,2015,2015-03-20T04:00:00.000Z,2010,20,ST CLAIR AVE W,ARLINGTON AVE, ,Major Arterial,Toronto East York,43.68103369,-79.42885981,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,80 to 84,Fatal,14,South, , , , ,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Crossing with right of way,Medical or Physical Disability, , , ,Yes, , , , ,Yes, , , ,Yes, , , ,D13,St. Paul's (21),21,94,Wychwood (94),497
-79.35276423,43.66582068,80496557,5000560313,2015,2015-04-04T04:00:00.000Z,2010,20,BROADVIEW AVE,GERRARD ST E,31 m North of,Minor Arterial,Toronto East York,43.66582068,-79.35276423,Mid-Block,Non Intersection,No Control,Rain,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Pedestrian,60 to 64,Fatal,17,Unknown, , , , ,Pedestrian involved in a collision with transit vehicle anywhere along roadway,"Crossing, no Traffic Control",Had Been Drinking, , , ,Yes, , , , ,Yes, , , , , , , ,D55,Toronto-Danforth (30),30,68,North Riverdale (68),498
-79.3736764,43.6577793,80566636,6002089290,2016,2016-11-24T05:00:00.000Z,2010,20,300 GEORGE ST, , ,Local,Toronto East York,43.6577793,-79.3736764,Mid-Block,At/Near Private Drive,No Control,Clear,Dark,Wet,Fatal,Pedestrian Collisions,Pedestrian,70 to 74,Fatal,73,Unknown, , , , ,Pedestrian hit at private driveway,Other,Unknown, , , ,Yes, ,Yes, , , , , , , , , , ,D51,Toronto Centre-Rosedale (27),27,73,Moss Park (73),499
-79.23669029,43.73524538,4405787,979400,2007,2007-07-11T04:00:00.000Z,2013,20,MCCOWAN RD,BRIDLEGROVE DR, ,Minor Arterial,Scarborough,43.73524538,-79.23669029,Mid-Block, ,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,35 to 39,Fatal,0,South,Other, , , ,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal, , , ,Yes, ,Yes, , , , , , , , ,Yes, ,D43,Scarborough Southwest (36),36,123,Cliffcrest (123),500
-79.26859029,43.73384538,7504890,1332261,2012,2012-12-20T05:00:00.000Z,2015,20,KENNEDY Rd,TREVERTON Dr, ,Major Arterial,Scarborough,43.73384538,-79.26859029,Intersection, ,No Control,Rain,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Pedestrian,15 to 19,Fatal,44,Unknown,Other,Unknown, , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Unknown, , , ,Yes, ,Yes, , , , ,Yes, , , , , ,D41,Scarborough Centre (37),37,125,Ionview (125),501
-79.367008309999989,43.6514736,80502826,6000500403,2016,2016-03-23T04:00:00.000Z,2015,20,KING ST E,PRINCESS ST,10 m East of,Major Arterial,Toronto East York,43.6514736,-79.36700831,Mid-Block,Intersection Related,No Control,Freezing Rain,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,18,North, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive, , , ,Yes, ,Yes, , , , , , , , , , ,D51,Toronto Centre-Rosedale (28),28,73,Moss Park (73),502
-79.285129649999988,43.7111431,80000023,141518658,2014,2014-02-12T05:00:00.000Z,2017,20,ST CLAIR AVE E,HERRON AVE, ,Major Arterial,Scarborough,43.7111431,-79.28512965,Mid-Block, ,No Control,Clear,"Dark, artificial",Ice,Fatal,Pedestrian Collisions,Pedestrian,15 to 19,Fatal,4,South, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Unknown, , , ,Yes, ,Yes, , , , , ,Yes,Yes, , , ,D41,Scarborough Southwest (35),35,120,Clairlea-Birchmount (120),503
-79.41219029,43.67764538,5380768,1047683,2008,2008-07-13T04:00:00.000Z,2018,20,19 LYNDHURST CRT, , ,Local,Toronto East York,43.67764538,-79.41219029,Mid-Block, ,No Control,Clear,Dusk,Dry,Fatal,Pedestrian Collisions,Pedestrian,85 to 89,Fatal,32,Unknown,Other, , , ,Vehicle is reversing and hits pedestrian,Other,Unknown, , , ,Yes, ,Yes, , , , , , , , , , ,D13,St. Paul's (21),21,96,Casa Loma (96),504
-79.41469029,43.67394538,6281390,1209207,2010,2010-12-23T05:00:00.000Z,2027,20,BATHURST ST,BRIDGMAN AVE, ,Major Arterial,Toronto East York,43.67394538,-79.41469029,Mid-Block, ,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,40 to 44,Fatal,42,Unknown,Other, , , ,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Playing or Working on Highway,Normal, , , ,Yes, , , , ,Yes, ,Yes, ,Yes, , , ,D13,St. Paul's (21),21,96,Casa Loma (96),505
-79.31939029,43.72594538,5359689,1038340,2008,2008-05-13T04:00:00.000Z,2030,20,EGLINTON AVE E,CREDIT UNION DR, ,Major Arterial,North York,43.72594538,-79.31939029,Mid-Block, ,No Control,Clear,Dark,Dry,Fatal,Approaching,Passenger,20 to 24,Fatal,18, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,D33,Don Valley East (34),34,43,Victoria Village (43),506
-79.31939029,43.72594538,5359690,1038340,2008,2008-05-13T04:00:00.000Z,2030,20,EGLINTON AVE E,CREDIT UNION DR, ,Major Arterial,North York,43.72594538,-79.31939029,Mid-Block, ,No Control,Clear,Dark,Dry,Fatal,Approaching,Passenger,15 to 19,Fatal,19, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,D33,Don Valley East (34),34,43,Victoria Village (43),507
-79.32799029,43.71874538,5257705,1112683,2009,2009-07-06T04:00:00.000Z,2030,20,DON VALLEY PARKWAY  N,ST DENNIS DR, ,Expressway,North York,43.71874538,-79.32799029,Mid-Block, ,No Control,Clear,Daylight,Dry,Fatal,SMV Other,Passenger,20 to 24,Fatal,18, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,D54,Don Valley West (26),26,44,Flemingdon Park (44),508
-79.32799029,43.71874538,5257707,1112683,2009,2009-07-06T04:00:00.000Z,2030,20,DON VALLEY PARKWAY  N,ST DENNIS DR, ,Expressway,North York,43.71874538,-79.32799029,Mid-Block, ,No Control,Clear,Daylight,Dry,Fatal,SMV Other,Driver,20 to 24,Fatal,19,North,"Automobile, Station Wagon",Changing Lanes,Exceeding Speed Limit,Unknown, , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,D54,Don Valley West (26),26,44,Flemingdon Park (44),509
-79.419765569999981,43.73446234,80503954,6000746605,2016,2016-05-01T04:00:00.000Z,2033,20,AVENUE RD,FELBRIGGE AVE, ,Major Arterial,North York,43.73446234,-79.41976557,Mid-Block,Non Intersection,No Control,Rain,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Pedestrian,90 to 94,Fatal,29,West, , , , ,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Inattentive, , , ,Yes, ,Yes, , , , , , , , , , ,D32,Eglinton-Lawrence (16),16,39,Bedford Park-Nortown (39),510
-79.58349029,43.76034538,4157517,963778,2007,2007-04-11T04:00:00.000Z,2034,20,STEELES AVE W,MARKBROOK LANE, ,Major Arterial,Etobicoke York,43.76034538,-79.58349029,Mid-Block, ,No Control,Rain,Dark,Wet,Fatal,Approaching,Driver,45 to 49,Fatal,0,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , , , , , ,Yes, ,D23,Etobicoke North (1),1,2,Mount Olive-Silverstone-Jamestown (2),511
-79.56349029,43.70484538,6161273,1176916,2010,2010-07-13T04:00:00.000Z,2035,20,KIPLING AVE,BELFIELD RD, ,Major Arterial,Etobicoke York,43.70484538,-79.56349029,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Fatal,Angle,Driver,65 to 69,Fatal,23,South,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Unknown, , , , , , , , ,Yes, ,Yes, , , , ,Yes,Yes, , ,D23,Etobicoke North (2),2,1,West Humber-Clairville (1),512
-79.22742091,43.72945746,80494144,5002074254,2015,2015-12-03T05:00:00.000Z,2038,20,KINGSTON RD,FAIRCROFT BLVD,119 m West of,Major Arterial,Scarborough,43.72945746,-79.22742091,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,SMV Unattended Vehicle,Driver,30 to 34,Fatal,61,West,"Automobile, Station Wagon",Going Ahead,Lost control,Inattentive, , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,D43,Scarborough Southwest (36),36,123,Cliffcrest (123),513
-79.40909029,43.76574538,6201189,1193747,2010,2010-10-07T04:00:00.000Z,2044,20,DORIS AVE,HOLLYWOOD AVE, ,Collector,North York,43.76574538,-79.40909029,Mid-Block, ,Pedestrian Crossover,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,40 to 44,Fatal,34,West,Other, , , ,Pedestrian hit a PXO/ped. Mid-block signal,"Crossing, Pedestrian Crossover",Normal, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,D32,Willowdale (23),23,51,Willowdale East (51),514
-79.43909083,43.634444789999989,7848923,1369177,2013,2013-08-03T04:00:00.000Z,2048,20,LAKE SHORE BLVD W,DOWLING S LAKESHORE W RAMP, ,Major Arterial,Toronto East York,43.63444479,-79.43909083,Mid-Block, ,No Control,Clear,Dusk,Dry,Fatal,Other,Passenger,15 to 19,Fatal,28, , , , , , , , , , , , , , , ,Yes, , ,Yes, , , , , ,D14,Parkdale-High Park (14),14,85,South Parkdale (85),515
-79.19909029,43.80024538,7514338,1290199,2012,2012-04-21T04:00:00.000Z,2050,20,MORNINGSIDE AVE,MILNER AVE, ,Major Arterial,Scarborough,43.80024538,-79.19909029,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,55 to 59,Fatal,12,West,Other, , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Inattentive, , , ,Yes, ,Yes, , , , , , , , , , ,D42,Scarborough-Rouge River (42),42,132,Malvern (132),516
-79.30263911,43.72471197,80496511,5000513611,2015,2015-03-27T04:00:00.000Z,2053,20,EGLINTON AVE E,VICTORIA PARK AVE,3 m West of,Major Arterial,Scarborough,43.72471197,-79.30263911,Intersection,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,55 to 59,Fatal,12,Unknown, , , , ,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Other, , , ,Yes, ,Yes, , , , ,Yes, , , , , ,D41,Don Valley East (34),34,120,Clairlea-Birchmount (120),517
-79.24901972,43.83705099,80781221,7001553173,2017,2017-08-27T04:00:00.000Z,2054,20,6065 STEELES AVE E, , ,Minor Arterial,Scarborough,43.83705099,-79.24901972,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,38,North, , , , ,Pedestrian hit at mid-block,Running onto Roadway,Inattentive, , , ,Yes, ,Yes, , , , , ,Yes,Yes, , , ,D42,Scarborough-Rouge River (42),42,131,Rouge (131),518
-79.57464228,43.72812994,80545162,6001171035,2016,2016-07-04T04:00:00.000Z,2055,20,KIPLING AVE,WESTHUMBER BLVD, ,Major Arterial,Etobicoke York,43.72812994,-79.57464228,Intersection,At Intersection,Traffic Signal,Clear,"Dusk, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,70 to 74,Fatal,40,Unknown, , , , ,Vehicle turns left while ped crosses with ROW at inter.,Walking on Roadway with Traffic,Normal, , , ,Yes, ,Yes, , , , , ,Yes,Yes, , , ,D23,Etobicoke North (2),2,4,Rexdale-Kipling (4),519
-79.51888666,43.762446959999984,7807813,1351471,2013,2013-04-12T04:00:00.000Z,2056,20,JANE ST,STONG CRT, ,Major Arterial,North York,43.76244696,-79.51888666,Mid-Block, ,No Control,Rain,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Pedestrian,50 to 54,Fatal,9,West, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Unknown, , , ,Yes, ,Yes, , , , , ,Yes,Yes, , , ,D31,York West (8),8,24,Black Creek (24),520
-79.426690289999982,43.70664538,6588038,1214725,2011,2011-01-25T05:00:00.000Z,2058,20,BATHURST ST,FOREST RIDGE DR, ,Major Arterial,Toronto East York,43.70664538,-79.42669029,Mid-Block, ,No Control,Clear,Dark,Wet,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,4,West,Other, , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive, , , ,Yes, ,Yes, , , , , ,Yes,Yes, , , ,D53,Eglinton-Lawrence (16),16,102,Forest Hill North (102),521
-79.434711549999989,43.63745077,80000048,142962876,2014,2014-09-22T04:00:00.000Z,2059,20,KING ST W,CLOSE AVE, ,Major Arterial,Toronto East York,43.63745077,-79.43471155,Intersection, ,Pedestrian Crossover,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,35 to 39,Fatal,29,Unknown, , , , ,Pedestrian hit a PXO/ped. Mid-block signal,"Crossing, Pedestrian Crossover",Unknown, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,D14,Parkdale-High Park (14),14,85,South Parkdale (85),522
-79.173690289999982,43.77644538,7503913,1331849,2012,2012-12-18T05:00:00.000Z,2100,21,KINGSTON RD,BEECHGROVE DR, ,Major Arterial,Scarborough,43.77644538,-79.17369029,Intersection,At Intersection,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,55 to 59,Fatal,42,North,Other, , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Unknown, , , ,Yes, ,Yes, , , , , , , , , , ,D43,Scarborough East (44),44,136,West Hill (136),523
-79.57076655,43.633544519999987,80000016,131086760,2013,2013-12-03T05:00:00.000Z,2100,21,MARKLAND DR,BLOOR ST W, ,Major Arterial,Etobicoke York,43.63354452,-79.57076655,Intersection, ,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,85 to 89,Fatal,60,East, , , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,D22,Etobicoke Centre (3),3,12,Markland Wood (12),524
-79.19869029,43.80224538,5444199,1075633,2008,2008-12-13T05:00:00.000Z,2101,21,SHEPPARD AVE E,MORNINGSIDE AVE, ,Major Arterial,Scarborough,43.80224538,-79.19869029,Mid-Block, ,No Control,Clear,Dark,Wet,Fatal,Turning Movement,Driver,30 to 34,Fatal,54,West,"Automobile, Station Wagon",Turning Left,Improper Turn,Unknown, , , , , , , , ,Yes, , , , , , , , , , ,D42,Scarborough-Rouge River (42),42,131,Rouge (131),525
-79.43040858,43.66093405,80000141,2015912141,2015,2015-05-31T04:00:00.000Z,2104,21,BLOOR ST W,WESTMORELAND AVE, ,Major Arterial,Toronto East York,43.66093405,-79.43040858,Intersection, ,No Control,Rain,Dusk,Wet,Fatal,Pedestrian Collisions,Pedestrian,35 to 39,Fatal,25,South, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal, , , ,Yes, ,Yes, , , , , ,Yes,Yes, , , ,D14,Davenport (18),18,83,Dufferin Grove (83),526
-79.284488780000018,43.7927471,7835426,1363537,2013,2013-07-03T04:00:00.000Z,2105,21,98 HAVENDALE RD, , ,Collector,Scarborough,43.7927471,-79.28448878,Mid-Block, ,No Control,Clear,Dark,Dry,Fatal,SMV Other,Motorcycle Driver,25 to 29,Fatal,18,West,Motorcycle,Going Ahead,Lost control,Unknown, , , , , , , , ,Yes,Yes, , , , ,Yes,Yes, , , ,D42,Scarborough-Rouge River (41),41,128,Agincourt South-Malvern West (128),527
-79.43649029,43.64064538,4154417,962372,2007,2007-04-02T04:00:00.000Z,2108,21,QUEEN ST W,LANSDOWNE AVE, ,Major Arterial,Toronto East York,43.64064538,-79.43649029,Intersection, ,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,60 to 64,Fatal,0,South,Other, , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Unknown, , , ,Yes, , , , , , ,Yes, , , , , ,D11,Parkdale-High Park (14),14,86,Roncesvalles (86),528
-79.5835763,43.66046484,80000027,142041479,2014,2014-05-08T04:00:00.000Z,2108,21,RENFORTH DR,ERINGATE DR, ,Minor Arterial,Etobicoke York,43.66046484,-79.5835763,Mid-Block, ,No Control,Clear,"Dusk, artificial",Dry,Fatal,Turning Movement,Motorcycle Driver,20 to 24,Fatal,8,North,Motorcycle,Going Ahead,Exceeding Speed Limit,Unknown, , , , , , , , ,Yes,Yes, , , , ,Yes,Yes, , , ,D22,Etobicoke Centre (3),3,11,Eringate-Centennial-West Deane (11),529
-79.378890290000015,43.77964538,7376307,1274722,2012,2012-01-12T05:00:00.000Z,2110,21,FOREST GROVE DR,PAGE AVE, ,Local,North York,43.77964538,-79.37889029,Mid-Block, ,No Control,Clear,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Pedestrian,80 to 84,Fatal,1,Unknown,Other, , , ,Vehicle is reversing and hits pedestrian,Other,Medical or Physical Disability, , , ,Yes, ,Yes, , , , , , , , , , ,D33,Willowdale (24),24,52,Bayview Village (52),530
-79.17103205,43.80885275,80487904,5001366372,2015,2015-08-09T04:00:00.000Z,2110,21,MEADOWVALE RD,SHEPPARD AVE E,35 m North of,Collector,Scarborough,43.80885275,-79.17103205,Mid-Block,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,35 to 39,Fatal,36,Unknown, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal, , , ,Yes, ,Yes, , , , , , , , , , ,D42,Scarborough-Rouge River (42),42,131,Rouge (131),531
-79.40990076,43.78865393,80503947,6000605777,2016,2016-04-09T04:00:00.000Z,2111,21,CUMMER AVE,WILLOWDALE AVE, ,Minor Arterial,North York,43.78865393,-79.40990076,Intersection,Intersection Related,Traffic Signal,Clear,Dark,Dry,Fatal,Angle,Driver,30 to 34,Fatal,25,West,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Unknown, , , , , , , , ,Yes, , , , , , ,Yes,Yes, , ,D32,Willowdale (24),24,50,Newtonbrook East (50),532
-79.3036233,43.82448157,7875613,1380760,2013,2013-10-08T04:00:00.000Z,2115,21,STEELES AVE E,TURFF  AVE, ,Major Arterial,Scarborough,43.82448157,-79.3036233,Mid-Block, ,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,80 to 84,Fatal,47,North, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal, , , ,Yes, ,Yes, , , , ,Yes, , , , , ,D42,Scarborough-Agincourt (39),39,130,Milliken (130),533
-79.39099029,43.68044538,4153261,961870,2007,2007-03-30T04:00:00.000Z,2120,21,YONGE ST,SCRIVENER SQ, ,Major Arterial,Toronto East York,43.68044538,-79.39099029,Intersection,At Intersection,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,80 to 84,Fatal,0,East,Other, , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,D53,Toronto Centre-Rosedale (27),27,95,Annex (95),534
